"日期","时间","股票代码","股票名称","买/卖","数量","成交价","总成本","交易佣金"
"","15:00","300411.SZA","金盾股份","卖出","800","39.3","-31439.999","40.87"
"2016-12-05","09:30","603843.SHA","正平股份","买入","1200","26","31200","9.36"
"","09:30","600992.SHA","贵绳股份","买入","1700","18.04","30667.998","9.2"
"","09:30","601500.SHA","通用股份","买入","1300","25.29","32877.001","9.86"
"","09:30","300250.SZA","初灵信息","买入","900","34.09","30681","9.2"
"","09:30","300411.SZA","金盾股份","买入","800","40.12","32095.999","9.63"
"","15:00","600759.SHA","洲际油气","卖出","3900","8.89","-34671.001","45.07"
"","15:00","300505.SZA","川金诺","卖出","300","103.01","-30903.001","40.17"
"","15:00","600608.SHA","上海科技","卖出","2000","15.37","-30740","39.96"
"","15:00","603696.SHA","安记食品","卖出","600","48.87","-29321.999","38.12"
"2016-12-02","09:30","600759.SHA","洲际油气","买入","3900","9.4","36659.999","11"
"","09:30","300505.SZA","川金诺","买入","300","101.62","30486.001","9.15"
"","09:30","600608.SHA","上海科技","买入","2000","16.5","33000","9.9"
"","09:30","603696.SHA","安记食品","买入","600","52.48","31488","9.45"
"","15:00","300168.SZA","万达信息","卖出","1000","23.7","-23699.999","30.81"
"","15:00","300431.SZA","暴风集团","卖出","400","59.5","-23800","30.94"
"","15:00","300033.SZA","同花顺","卖出","300","78","-23400.002","30.42"
"","15:00","002251.SZA","步步高","卖出","1500","16.5","-24750","32.17"
"","15:00","601968.SHA","宝钢包装","卖出","2200","11.4","-25079.999","32.6"
"2016-12-01","09:30","300168.SZA","万达信息","买入","1000","24.65","24650.002","7.4"
"","09:30","300431.SZA","暴风集团","买入","400","61.6","24640.002","7.39"
"","09:30","300033.SZA","同花顺","买入","300","77.23","23169.001","6.95"
"","09:30","002251.SZA","步步高","买入","1500","16.7","25050.001","7.52"
"","09:30","601968.SHA","宝钢包装","买入","2200","11.58","25476","7.64"
"","15:00","000980.SZA","金马股份","卖出","2400","16.21","-38903.998","50.58"
"","15:00","000422.SZA","湖北宜化","卖出","4400","7.68","-33791.997","43.93"
"","15:00","600104.SHA","上汽集团","卖出","1400","25.73","-36021.999","46.83"
"","15:00","300315.SZA","掌趣科技","卖出","3400","10.94","-37196.002","48.35"
"","15:00","300531.SZA","优博讯","卖出","200","157.85","-31570.001","41.04"
"2016-11-30","09:30","000980.SZA","金马股份","买入","2400","14.71","35303.998","10.59"
"","09:30","000422.SZA","湖北宜化","买入","4400","7.85","34540","10.36"
"","09:30","600104.SHA","上汽集团","买入","1400","25.3","35419.999","10.63"
"","09:30","300315.SZA","掌趣科技","买入","3400","10.52","35768.002","10.73"
"","09:30","300531.SZA","优博讯","买入","200","153","30600","9.18"
"","15:00","300340.SZA","科恒股份","卖出","300","67.66","-20298.001","26.39"
"","15:00","300180.SZA","华峰超纤","卖出","1100","22.5","-24750","32.17"
"","15:00","002639.SZA","雪人股份","卖出","1800","15","-27000","35.1"
"","15:00","300447.SZA","全信股份","卖出","400","55.43","-22172.002","28.82"
"","15:00","000929.SZA","兰州黄河","卖出","1100","20.31","-22340.997","29.04"
"2016-11-29","09:30","300340.SZA","科恒股份","买入","300","68.44","20532.001","6.16"
"","09:30","300180.SZA","华峰超纤","买入","1100","23.1","25410","7.62"
"","09:30","002639.SZA","雪人股份","买入","1800","14.43","25974.001","7.79"
"","09:30","300447.SZA","全信股份","买入","400","54.75","21900.002","6.57"
"","09:30","000929.SZA","兰州黄河","买入","1100","21.75","23925","7.18"
"","15:00","300531.SZA","优博讯","卖出","200","154","-30800","40.04"
"","15:00","002620.SZA","瑞和股份","卖出","500","69.98","-34989.998","45.49"
"","15:00","000609.SZA","绵石投资","卖出","2000","16.75","-33499.996","43.55"
"","15:00","603021.SHA","山东华鹏","卖出","600","61.43","-36858.002","47.92"
"","15:00","300366.SZA","创意信息","卖出","800","40.33","-32264.001","41.94"
"2016-11-28","09:30","300531.SZA","优博讯","买入","200","155.61","31122","9.34"
"","09:30","002620.SZA","瑞和股份","买入","500","74.1","37050.003","11.12"
"","09:30","000609.SZA","绵石投资","买入","2000","18.1","36200.001","10.86"
"","09:30","603021.SHA","山东华鹏","买入","600","62.33","37398.001","11.22"
"","09:30","300366.SZA","创意信息","买入","800","44.3","35440.002","10.63"
"","15:00","000679.SZA","大连友谊","卖出","1600","16.15","-25839.999","33.59"
"","15:00","002793.SZA","东音股份","卖出","200","86.2","-17239.999","22.41"
"","15:00","000012.SZA","南玻A","卖出","1700","13.94","-23698.001","30.81"
"","15:00","600497.SHA","驰宏锌锗","卖出","3000","9.26","-27780.001","36.11"
"","15:00","000655.SZA","金岭矿业","卖出","2400","10.58","-25392.002","33.01"
"2016-11-25","09:30","000679.SZA","大连友谊","买入","1600","15.55","24880","7.46"
"","09:30","002793.SZA","东音股份","买入","200","88.27","17653.999","5.3"
"","09:30","000012.SZA","南玻A","买入","1700","14.33","24361","7.31"
"","09:30","600497.SHA","驰宏锌锗","买入","3000","8.38","25140","7.54"
"","09:30","000655.SZA","金岭矿业","买入","2400","10.48","25152.001","7.55"
"","15:00","002110.SZA","三钢闽光","卖出","3400","13","-44200","57.46"
"","15:00","000595.SZA","宝塔实业","卖出","2100","17.7","-37170.002","48.32"
"","15:00","002058.SZA","威尔泰","卖出","1100","29.48","-32428.002","42.16"
"","15:00","300538.SZA","同益股份","卖出","300","105.48","-31644.001","41.14"
"","15:00","002175.SZA","东方网络","卖出","1700","20.62","-35053.998","45.57"
"2016-11-24","09:30","002110.SZA","三钢闽光","买入","3400","10.5","35700","10.71"
"","09:30","000595.SZA","宝塔实业","买入","2100","17.88","37547.998","11.26"
"","09:30","002058.SZA","威尔泰","买入","1100","31.62","34782.003","10.43"
"","09:30","300538.SZA","同益股份","买入","300","102.28","30684","9.21"
"","09:30","002175.SZA","东方网络","买入","1700","20","33999.997","10.2"
"","15:00","603007.SHA","花王股份","卖出","400","62.45","-24980","32.47"
"","15:00","300543.SZA","朗科智能","卖出","100","150.21","-15021.001","19.53"
"","15:00","300548.SZA","博创科技","卖出","200","103.7","-20739.999","26.96"
"","15:00","002785.SZA","万里石","卖出","600","42.3","-25380","32.99"
"","15:00","603118.SHA","共进股份","卖出","600","44.71","-26826.002","34.87"
"2016-11-23","09:30","603007.SHA","花王股份","买入","400","65.28","26112","7.83"
"","09:30","300543.SZA","朗科智能","买入","100","147.97","14797","5"
"","09:30","300548.SZA","博创科技","买入","200","108","21600","6.48"
"","09:30","002785.SZA","万里石","买入","600","44.13","26477.998","7.94"
"","09:30","603118.SHA","共进股份","买入","600","45.1","27059.999","8.12"
"","15:00","002788.SZA","鹭燕医药","卖出","400","76.89","-30756","39.98"
"","15:00","002792.SZA","通宇通讯","卖出","500","61.03","-30514.999","39.67"
"","15:00","601628.SHA","中国人寿","卖出","1400","25.78","-36092.001","46.92"
"","15:00","601336.SHA","新华保险","卖出","700","46.61","-32627.003","42.42"
"","15:00","300487.SZA","蓝晓科技","卖出","500","66.65","-33325.001","43.32"
"2016-11-22","09:30","002788.SZA","鹭燕医药","买入","400","78.8","31519.998","9.46"
"","09:30","002792.SZA","通宇通讯","买入","500","62.78","31389.999","9.42"
"","09:30","601628.SHA","中国人寿","买入","1400","24.69","34566.001","10.37"
"","09:30","601336.SHA","新华保险","买入","700","46.45","32515.003","9.75"
"","09:30","300487.SZA","蓝晓科技","买入","500","67.94","33970.001","10.19"
"","15:00","300534.SZA","陇神戎发","卖出","400","83.29","-33316","43.31"
"","15:00","600868.SHA","梅雁吉祥","卖出","4600","7.26","-33395.999","43.41"
"","15:00","603368.SHA","柳州医药","卖出","300","95.06","-28518.002","37.07"
"","15:00","002783.SZA","凯龙股份","卖出","300","113.02","-33906.001","44.08"
"2016-11-21","09:30","300534.SZA","陇神戎发","买入","400","73.8","29520.001","8.86"
"","09:30","600868.SHA","梅雁吉祥","买入","4600","7.21","33166","9.95"
"","09:30","603368.SHA","柳州医药","买入","300","92","27600","8.28"
"","09:30","002783.SZA","凯龙股份","买入","300","106.95","32084.999","9.63"
"","09:30","000982.SZA","中银绒业","买入","4200","8.38","35196","10.56"
"","15:00","000655.SZA","金岭矿业","卖出","3300","8.85","-29205.001","37.97"
"","15:00","600280.SHA","中央商场","卖出","3300","9.03","-29799.002","38.74"
"","15:00","600679.SHA","上海凤凰","卖出","1300","28.47","-37010.999","48.11"
"","15:00","000506.SZA","中润资源","卖出","3500","8.7","-30449.999","39.58"
"","15:00","002125.SZA","湘潭电化","卖出","1900","16.31","-30988.999","40.29"
"2016-11-18","09:30","000655.SZA","金岭矿业","买入","3300","9.17","30261","9.08"
"","09:30","600280.SHA","中央商场","买入","3300","9.3","30690.001","9.21"
"","09:30","600679.SHA","上海凤凰","买入","1300","22.84","29692","8.91"
"","09:30","000506.SZA","中润资源","买入","3500","8.56","29960.001","8.99"
"","09:30","002125.SZA","湘潭电化","买入","1900","15.67","29772.997","8.93"
"","15:00","300481.SZA","濮阳惠成","卖出","700","41.25","-28875","37.54"
"","15:00","300063.SZA","天龙集团","卖出","1000","36.7","-36699.997","47.71"
"","15:00","002154.SZA","报喜鸟","卖出","5800","6.12","-35495.999","46.14"
"","15:00","601636.SHA","旗滨集团","卖出","8100","4.38","-35478.001","46.12"
"","15:00","002141.SZA","蓉胜超微","卖出","2700","12.29","-33183.002","43.14"
"2016-11-17","09:30","300481.SZA","濮阳惠成","买入","700","42","29400","8.82"
"","09:30","300063.SZA","天龙集团","买入","1000","31.63","31629.999","9.49"
"","09:30","002154.SZA","报喜鸟","买入","5800","5.81","33698","10.11"
"","09:30","601636.SHA","旗滨集团","买入","8100","4.22","34182.002","10.25"
"","09:30","002141.SZA","蓉胜超微","买入","2700","12.35","33345.001","10"
"","15:00","300461.SZA","田中精机","卖出","300","78.06","-23417.999","30.44"
"","15:00","000878.SZA","云南铜业","卖出","2300","13.55","-31165.003","40.51"
"","15:00","000060.SZA","中金岭南","卖出","2400","12.39","-29735.999","38.66"
"","15:00","000751.SZA","锌业股份","卖出","4700","6.36","-29892.001","38.86"
"","15:00","000782.SZA","美达股份","卖出","2900","10.78","-31262.002","40.64"
"2016-11-16","09:30","300461.SZA","田中精机","买入","300","80.01","24002.998","7.2"
"","09:30","000878.SZA","云南铜业","买入","2300","13.6","31280.003","9.38"
"","09:30","000060.SZA","中金岭南","买入","2400","12.86","30863.999","9.26"
"","09:30","000751.SZA","锌业股份","买入","4700","6.49","30503.001","9.15"
"","09:30","000782.SZA","美达股份","买入","2900","10.84","31435.998","9.43"
"","15:00","002625.SZA","龙生股份","卖出","700","46.86","-32802","42.64"
"","15:00","601015.SHA","陕西黑猫","卖出","3100","10.35","-32085.001","41.71"
"","15:00","000928.SZA","中钢国际","卖出","1800","18.13","-32633.998","42.42"
"","15:00","600379.SHA","宝光股份","卖出","1300","25.41","-33033","42.94"
"","15:00","600288.SHA","大恒科技","卖出","1900","17.65","-33535.003","43.6"
"2016-11-15","09:30","002625.SZA","龙生股份","买入","700","47.05","32935","9.88"
"","09:30","601015.SHA","陕西黑猫","买入","3100","10.55","32705.001","9.81"
"","09:30","000928.SZA","中钢国际","买入","1800","18.52","33336.001","10"
"","09:30","600379.SHA","宝光股份","买入","1300","25","32500","9.75"
"","09:30","600288.SHA","大恒科技","买入","1900","17.26","32794","9.84"
"","15:00","603393.SHA","新天然气","卖出","400","69.64","-27856","36.21"
"","15:00","002113.SZA","天润数娱","卖出","1500","20.35","-30525.001","39.68"
"","15:00","603515.SHA","欧普照明","卖出","600","48.54","-29124.001","37.86"
"","15:00","002486.SZA","嘉麟杰","卖出","2500","13.65","-34125.001","44.36"
"","15:00","603016.SHA","新宏泰","卖出","500","59.28","-29639.999","38.53"
"2016-11-14","09:30","603393.SHA","新天然气","买入","400","70.07","28028","8.41"
"","09:30","002113.SZA","天润数娱","买入","1500","20.93","31395","9.42"
"","09:30","603515.SHA","欧普照明","买入","600","49.58","29748.001","8.92"
"","09:30","002486.SZA","嘉麟杰","买入","2500","12.75","31875.002","9.56"
"","09:30","603016.SHA","新宏泰","买入","500","56.72","28360.001","8.51"
"","15:00","000887.SZA","中鼎股份","卖出","1200","25.88","-31055.999","40.37"
"","15:00","600321.SHA","国栋建设","卖出","3300","8.81","-29072.998","37.79"
"","15:00","002649.SZA","博彦科技","卖出","600","48.29","-28973.998","37.67"
"","15:00","300411.SZA","金盾股份","卖出","600","45","-27000","35.1"
"","15:00","600497.SHA","驰宏锌锗","卖出","4900","7.96","-39004","50.71"
"2016-11-11","09:30","000887.SZA","中鼎股份","买入","1200","25.41","30492","9.15"
"","09:30","600321.SHA","国栋建设","买入","3300","9.36","30887.999","9.27"
"","09:30","002649.SZA","博彦科技","买入","600","47.6","28559.999","8.57"
"","09:30","300411.SZA","金盾股份","买入","600","47","28200","8.46"
"","09:30","600497.SHA","驰宏锌锗","买入","4900","6.53","31996.999","9.6"
"","15:00","000972.SZA","中基健康","卖出","3900","7.98","-31121.998","40.46"
"","15:00","000980.SZA","金马股份","卖出","2200","13.4","-29479.999","38.32"
"","15:00","002287.SZA","奇正藏药","卖出","700","42.59","-29813","38.76"
"","15:00","601058.SHA","赛轮金宇","卖出","7100","4.47","-31737.002","41.26"
"","15:00","600330.SHA","天通股份","卖出","2200","13.74","-30227.999","39.3"
"2016-11-10","09:30","000972.SZA","中基健康","买入","3900","8.03","31316.999","9.4"
"","09:30","000980.SZA","金马股份","买入","2200","13.63","29986","9"
"","09:30","002287.SZA","奇正藏药","买入","700","40.19","28132.999","8.44"
"","09:30","601058.SHA","赛轮金宇","买入","7100","4.43","31452.999","9.44"
"","09:30","600330.SHA","天通股份","买入","2200","14.15","31129.999","9.34"
"","15:00","601118.SHA","海南橡胶","卖出","4700","6.92","-32523.998","42.28"
"","15:00","603799.SHA","华友钴业","卖出","900","34.31","-30879.001","40.14"
"","15:00","000935.SZA","四川双马","卖出","800","37.45","-29960.001","38.95"
"","15:00","000585.SZA","东北电气","卖出","3800","8.28","-31463.999","40.9"
"","15:00","002320.SZA","海峡股份","卖出","1600","19.95","-31919.998","41.5"
"2016-11-09","09:30","601118.SHA","海南橡胶","买入","4700","6.71","31536.998","9.46"
"","09:30","603799.SHA","华友钴业","买入","900","34.35","30915.002","9.27"
"","09:30","000935.SZA","四川双马","买入","800","36.53","29223.999","8.77"
"","09:30","000585.SZA","东北电气","买入","3800","8.13","30894","9.27"
"","09:30","002320.SZA","海峡股份","买入","1600","19.5","31200","9.36"
"","15:00","000019.SZA","深深宝A","卖出","1600","18.76","-30016","39.02"
"","15:00","000937.SZA","冀中能源","卖出","4400","7.04","-30975.998","40.27"
"","15:00","000960.SZA","锡业股份","卖出","2000","15.59","-31180","40.53"
"","15:00","600975.SHA","新五丰","卖出","3200","9.53","-30495.999","39.64"
"","15:00","300105.SZA","龙源技术","卖出","3100","10.08","-31248","40.62"
"2016-11-08","09:30","000019.SZA","深深宝A","买入","1600","18.92","30272","9.08"
"","09:30","000937.SZA","冀中能源","买入","4400","7","30799.998","9.24"
"","09:30","000960.SZA","锡业股份","买入","2000","15.81","31620.001","9.49"
"","09:30","600975.SHA","新五丰","买入","3200","9.61","30751.999","9.23"
"","09:30","300105.SZA","龙源技术","买入","3100","10.01","31031.001","9.31"
"","15:00","002476.SZA","宝莫股份","卖出","2500","12.62","-31550","41.01"
"","15:00","002306.SZA","中科云网","卖出","3600","9.26","-33336.001","43.34"
"","15:00","300506.SZA","名家汇","卖出","500","58.67","-29335.003","38.14"
"","15:00","000922.SZA","佳电股份","卖出","2300","12.48","-28704.001","37.32"
"","15:00","002053.SZA","云南能投","卖出","2000","16.26","-32520","42.28"
